"germination_position_ID","species","functional_group","date_sowing","date_measurement","collector","seed_origin","variable","value"
"CHE.lo.exp2.ambi.vege.01.040","daucar","forb",2022-10-10,2022-11-11,"EI","collected","autumn_count",0
"CHE.lo.exp2.ambi.vege.01.040","daucar","forb",2022-10-10,2023-05-10,"EI","collected","spring_count",2
"CHE.lo.exp2.ambi.vege.01.040","daucar","forb",2022-10-10,2023-08-22,"EI","collected","peak_count",1
"CHE.lo.exp2.ambi.vege.01.041","salpra","forb",2022-10-10,2022-11-11,"EI","collected","autumn_count",0
"CHE.lo.exp2.ambi.vege.01.041","salpra","forb",2022-10-10,2023-05-10,"EI","collected","spring_count",3
"CHE.lo.exp2.ambi.vege.01.041","salpra","forb",2022-10-10,2023-08-22,"EI","collected","peak_count",1
"CHE.lo.exp2.ambi.vege.01.042","cenjac","forb",2022-10-10,2022-11-11,"EI","commercial","autumn_count",1
"CHE.lo.exp2.ambi.vege.01.042","cenjac","forb",2022-10-10,2023-05-10,"EI","commercial","spring_count",2
"CHE.lo.exp2.ambi.vege.01.042","cenjac","forb",2022-10-10,2023-08-22,"EI","commercial","peak_count",1
"CHE.lo.exp2.ambi.vege.01.043","brapin","graminoid",2022-10-10,2022-11-11,"EI","collected","autumn_count",0
"CHE.lo.exp2.ambi.vege.01.043","brapin","graminoid",2022-10-10,2023-05-10,"EI","collected","spring_count",0
"CHE.lo.exp2.ambi.vege.01.043","brapin","graminoid",2022-10-10,2023-08-22,"EI","collected","peak_count",0
"CHE.lo.exp2.ambi.vege.01.044","salpra","forb",2022-10-10,2022-11-11,"EI","collected","autumn_count",0
"CHE.lo.exp2.ambi.vege.01.044","salpra","forb",2022-10-10,2023-05-10,"EI","collected","spring_count",0
"CHE.lo.exp2.ambi.vege.01.044","salpra","forb",2022-10-10,2023-08-22,"EI","collected","peak_count",0
"CHE.lo.exp2.ambi.vege.01.045","plamed","forb",2022-10-10,2022-11-11,"EI","collected","autumn_count",0
"CHE.lo.exp2.ambi.vege.01.045","plamed","forb",2022-10-10,2023-05-10,"EI","collected","spring_count",0
"CHE.lo.exp2.ambi.vege.01.045","plamed","forb",2022-10-10,2023-08-22,"EI","collected","peak_count",0
"CHE.lo.exp2.ambi.vege.01.046","silvul","forb",2022-10-10,2022-11-11,"EI","collected","autumn_count",0
"CHE.lo.exp2.ambi.vege.01.046","silvul","forb",2022-10-10,2023-05-10,"EI","collected","spring_count",1
"CHE.lo.exp2.ambi.vege.01.046","silvul","forb",2022-10-10,2023-08-22,"EI","collected","peak_count",0
"CHE.lo.exp2.ambi.vege.01.047","brapin","graminoid",2022-10-10,2022-11-11,"EI","collected","autumn_count",0
"CHE.lo.exp2.ambi.vege.01.047","brapin","graminoid",2022-10-10,2023-05-10,"EI","collected","spring_count",2
"CHE.lo.exp2.ambi.vege.01.047","brapin","graminoid",2022-10-10,2023-08-22,"EI","collected","peak_count",0
"CHE.lo.exp2.ambi.vege.01.048","scacol","forb",2022-10-10,2022-11-11,"EI","collected","autumn_count",0
"CHE.lo.exp2.ambi.vege.01.048","scacol","forb",2022-10-10,2023-05-10,"EI","collected","spring_count",0
"CHE.lo.exp2.ambi.vege.01.048","scacol","forb",2022-10-10,2023-08-22,"EI","collected","peak_count",0
"CHE.lo.exp2.ambi.vege.01.049","silvul","forb",2022-10-10,2022-11-11,"EI","collected","autumn_count",1
"CHE.lo.exp2.ambi.vege.01.049","silvul","forb",2022-10-10,2023-05-10,"EI","collected","spring_count",1
"CHE.lo.exp2.ambi.vege.01.049","silvul","forb",2022-10-10,2023-08-22,"EI","collected","peak_count",0
"CHE.lo.exp2.ambi.vege.01.050","plamed","forb",2022-10-10,2022-11-11,"EI","collected","autumn_count",1
"CHE.lo.exp2.ambi.vege.01.050","plamed","forb",2022-10-10,2023-05-10,"EI","collected","spring_count",3
"CHE.lo.exp2.ambi.vege.01.050","plamed","forb",2022-10-10,2023-08-22,"EI","collected","peak_count",0
"CHE.lo.exp2.ambi.vege.01.051","plamed","forb",2022-10-10,2022-11-11,"EI","collected","autumn_count",0
"CHE.lo.exp2.ambi.vege.01.051","plamed","forb",2022-10-10,2023-05-10,"EI","collected","spring_count",1
"CHE.lo.exp2.ambi.vege.01.051","plamed","forb",2022-10-10,2023-08-22,"EI","collected","peak_count",0
"CHE.lo.exp2.ambi.vege.01.052","salpra","forb",2022-10-10,2022-11-11,"EI","collected","autumn_count",0
"CHE.lo.exp2.ambi.vege.01.052","salpra","forb",2022-10-10,2023-05-10,"EI","collected","spring_count",0
"CHE.lo.exp2.ambi.vege.01.052","salpra","forb",2022-10-10,2023-08-22,"EI","collected","peak_count",0
"CHE.lo.exp2.ambi.vege.01.053","hypper","forb",2022-10-10,2022-11-11,"EI","collected","autumn_count",0
"CHE.lo.exp2.ambi.vege.01.053","hypper","forb",2022-10-10,2023-05-10,"EI","collected","spring_count",0
"CHE.lo.exp2.ambi.vege.01.053","hypper","forb",2022-10-10,2023-08-22,"EI","collected","peak_count",0
"CHE.lo.exp2.ambi.vege.01.054","cenjac","forb",2022-10-10,2022-11-11,"EI","commercial","autumn_count",1
"CHE.lo.exp2.ambi.vege.01.054","cenjac","forb",2022-10-10,2023-05-10,"EI","commercial","spring_count",3
"CHE.lo.exp2.ambi.vege.01.054","cenjac","forb",2022-10-10,2023-08-22,"EI","commercial","peak_count",0
"CHE.lo.exp2.ambi.vege.01.055","broere","graminoid",2022-10-10,2022-11-11,"EI","commercial","autumn_count",0
"CHE.lo.exp2.ambi.vege.01.055","broere","graminoid",2022-10-10,2023-05-10,"EI","commercial","spring_count",2
"CHE.lo.exp2.ambi.vege.01.055","broere","graminoid",2022-10-10,2023-08-22,"EI","commercial","peak_count",2
"CHE.lo.exp2.ambi.vege.01.056","hypper","forb",2022-10-10,2022-11-11,"EI","collected","autumn_count",0
"CHE.lo.exp2.ambi.vege.01.056","hypper","forb",2022-10-10,2023-05-10,"EI","collected","spring_count",0
"CHE.lo.exp2.ambi.vege.01.056","hypper","forb",2022-10-10,2023-08-22,"EI","collected","peak_count",0
"CHE.lo.exp2.ambi.vege.01.057","medlup","legume",2022-10-10,2022-11-11,"EI","collected","autumn_count",3
"CHE.lo.exp2.ambi.vege.01.057","medlup","legume",2022-10-10,2023-05-10,"EI","collected","spring_count",1
"CHE.lo.exp2.ambi.vege.01.057","medlup","legume",2022-10-10,2023-08-22,"EI","collected","peak_count",0
"CHE.lo.exp2.ambi.vege.01.058","brapin","graminoid",2022-10-10,2022-11-11,"EI","collected","autumn_count",0
"CHE.lo.exp2.ambi.vege.01.058","brapin","graminoid",2022-10-10,2023-05-10,"EI","collected","spring_count",2
"CHE.lo.exp2.ambi.vege.01.058","brapin","graminoid",2022-10-10,2023-08-22,"EI","collected","peak_count",0
"CHE.lo.exp2.ambi.vege.01.059","daucar","forb",2022-10-10,2022-11-11,"EI","collected","autumn_count",1
"CHE.lo.exp2.ambi.vege.01.059","daucar","forb",2022-10-10,2023-05-10,"EI","collected","spring_count",0
"CHE.lo.exp2.ambi.vege.01.059","daucar","forb",2022-10-10,2023-08-22,"EI","collected","peak_count",0
"CHE.lo.exp2.ambi.vege.01.060","medlup","legume",2022-10-10,2022-11-11,"EI","collected","autumn_count",1
"CHE.lo.exp2.ambi.vege.01.060","medlup","legume",2022-10-10,2023-05-10,"EI","collected","spring_count",1
"CHE.lo.exp2.ambi.vege.01.060","medlup","legume",2022-10-10,2023-08-22,"EI","collected","peak_count",0
"CHE.lo.exp2.ambi.vege.01.061","salpra","forb",2022-10-10,2022-11-11,"EI","collected","autumn_count",0
"CHE.lo.exp2.ambi.vege.01.061","salpra","forb",2022-10-10,2023-05-10,"EI","collected","spring_count",0
"CHE.lo.exp2.ambi.vege.01.061","salpra","forb",2022-10-10,2023-08-22,"EI","collected","peak_count",0
"CHE.lo.exp2.ambi.vege.01.062","daucar","forb",2022-10-10,2022-11-11,"EI","collected","autumn_count",0
"CHE.lo.exp2.ambi.vege.01.062","daucar","forb",2022-10-10,2023-05-10,"EI","collected","spring_count",0
"CHE.lo.exp2.ambi.vege.01.062","daucar","forb",2022-10-10,2023-08-22,"EI","collected","peak_count",0
"CHE.lo.exp2.ambi.vege.01.063","plamed","forb",2022-10-10,2022-11-11,"EI","collected","autumn_count",0
"CHE.lo.exp2.ambi.vege.01.063","plamed","forb",2022-10-10,2023-05-10,"EI","collected","spring_count",0
"CHE.lo.exp2.ambi.vege.01.063","plamed","forb",2022-10-10,2023-08-22,"EI","collected","peak_count",0
"CHE.lo.exp2.ambi.vege.01.064","scacol","forb",2022-10-10,2022-11-11,"EI","collected","autumn_count",0
"CHE.lo.exp2.ambi.vege.01.064","scacol","forb",2022-10-10,2023-05-10,"EI","collected","spring_count",0
"CHE.lo.exp2.ambi.vege.01.064","scacol","forb",2022-10-10,2023-08-22,"EI","collected","peak_count",0
"CHE.lo.exp2.ambi.vege.01.065","silvul","forb",2022-10-10,2022-11-11,"EI","collected","autumn_count",2
"CHE.lo.exp2.ambi.vege.01.065","silvul","forb",2022-10-10,2023-05-10,"EI","collected","spring_count",0
"CHE.lo.exp2.ambi.vege.01.065","silvul","forb",2022-10-10,2023-08-22,"EI","collected","peak_count",0
"CHE.lo.exp2.ambi.vege.01.066","plamed","forb",2022-10-10,2022-11-11,"EI","collected","autumn_count",2
"CHE.lo.exp2.ambi.vege.01.066","plamed","forb",2022-10-10,2023-05-10,"EI","collected","spring_count",2
"CHE.lo.exp2.ambi.vege.01.066","plamed","forb",2022-10-10,2023-08-22,"EI","collected","peak_count",0
"CHE.lo.exp2.ambi.vege.01.067","hypper","forb",2022-10-10,2022-11-11,"EI","collected","autumn_count",0
"CHE.lo.exp2.ambi.vege.01.067","hypper","forb",2022-10-10,2023-05-10,"EI","collected","spring_count",0
"CHE.lo.exp2.ambi.vege.01.067","hypper","forb",2022-10-10,2023-08-22,"EI","collected","peak_count",0
"CHE.lo.exp2.ambi.vege.01.068","brapin","graminoid",2022-10-10,2022-11-11,"EI","collected","autumn_count",0
"CHE.lo.exp2.ambi.vege.01.068","brapin","graminoid",2022-10-10,2023-05-10,"EI","collected","spring_count",0
"CHE.lo.exp2.ambi.vege.01.068","brapin","graminoid",2022-10-10,2023-08-22,"EI","collected","peak_count",0
"CHE.lo.exp2.ambi.vege.01.069","broere","graminoid",2022-10-10,2022-11-11,"EI","commercial","autumn_count",0
"CHE.lo.exp2.ambi.vege.01.069","broere","graminoid",2022-10-10,2023-05-10,"EI","commercial","spring_count",0
"CHE.lo.exp2.ambi.vege.01.069","broere","graminoid",2022-10-10,2023-08-22,"EI","commercial","peak_count",0
"CHE.lo.exp2.ambi.vege.01.070","cenjac","forb",2022-10-10,2022-11-11,"EI","commercial","autumn_count",0
"CHE.lo.exp2.ambi.vege.01.070","cenjac","forb",2022-10-10,2023-05-10,"EI","commercial","spring_count",3
"CHE.lo.exp2.ambi.vege.01.070","cenjac","forb",2022-10-10,2023-08-22,"EI","commercial","peak_count",0
"CHE.lo.exp2.ambi.vege.01.071","scacol","forb",2022-10-10,2022-11-11,"EI","collected","autumn_count",0
"CHE.lo.exp2.ambi.vege.01.071","scacol","forb",2022-10-10,2023-05-10,"EI","collected","spring_count",0
"CHE.lo.exp2.ambi.vege.01.071","scacol","forb",2022-10-10,2023-08-22,"EI","collected","peak_count",0
"CHE.lo.exp2.ambi.vege.01.072","broere","graminoid",2022-10-10,2022-11-11,"EI","commercial","autumn_count",0
"CHE.lo.exp2.ambi.vege.01.072","broere","graminoid",2022-10-10,2023-05-10,"EI","commercial","spring_count",0
"CHE.lo.exp2.ambi.vege.01.072","broere","graminoid",2022-10-10,2023-08-22,"EI","commercial","peak_count",0
"CHE.lo.exp2.ambi.vege.01.073","hypper","forb",2022-10-10,2022-11-11,"EI","collected","autumn_count",0
"CHE.lo.exp2.ambi.vege.01.073","hypper","forb",2022-10-10,2023-05-10,"EI","collected","spring_count",1
"CHE.lo.exp2.ambi.vege.01.073","hypper","forb",2022-10-10,2023-08-22,"EI","collected","peak_count",0
"CHE.lo.exp2.ambi.vege.01.074","silvul","forb",2022-10-10,2022-11-11,"EI","collected","autumn_count",0
"CHE.lo.exp2.ambi.vege.01.074","silvul","forb",2022-10-10,2023-05-10,"EI","collected","spring_count",0
"CHE.lo.exp2.ambi.vege.01.074","silvul","forb",2022-10-10,2023-08-22,"EI","collected","peak_count",0
"CHE.lo.exp2.ambi.vege.01.075","silvul","forb",2022-10-10,2022-11-11,"EI","collected","autumn_count",3
"CHE.lo.exp2.ambi.vege.01.075","silvul","forb",2022-10-10,2023-05-10,"EI","collected","spring_count",2
"CHE.lo.exp2.ambi.vege.01.075","silvul","forb",2022-10-10,2023-08-22,"EI","collected","peak_count",0
"CHE.lo.exp2.ambi.vege.01.076","hypper","forb",2022-10-10,2022-11-11,"EI","collected","autumn_count",0
"CHE.lo.exp2.ambi.vege.01.076","hypper","forb",2022-10-10,2023-05-10,"EI","collected","spring_count",0
"CHE.lo.exp2.ambi.vege.01.076","hypper","forb",2022-10-10,2023-08-22,"EI","collected","peak_count",0
"CHE.lo.exp2.ambi.vege.01.077","scacol","forb",2022-10-10,2022-11-11,"EI","collected","autumn_count",0
"CHE.lo.exp2.ambi.vege.01.077","scacol","forb",2022-10-10,2023-05-10,"EI","collected","spring_count",0
"CHE.lo.exp2.ambi.vege.01.077","scacol","forb",2022-10-10,2023-08-22,"EI","collected","peak_count",0
"CHE.lo.exp2.ambi.vege.01.078","scacol","forb",2022-10-10,2022-11-11,"EI","collected","autumn_count",0
"CHE.lo.exp2.ambi.vege.01.078","scacol","forb",2022-10-10,2023-05-10,"EI","collected","spring_count",0
"CHE.lo.exp2.ambi.vege.01.078","scacol","forb",2022-10-10,2023-08-22,"EI","collected","peak_count",0
"CHE.lo.exp2.ambi.vege.01.079","medlup","legume",2022-10-10,2022-11-11,"EI","collected","autumn_count",0
"CHE.lo.exp2.ambi.vege.01.079","medlup","legume",2022-10-10,2023-05-10,"EI","collected","spring_count",0
"CHE.lo.exp2.ambi.vege.01.079","medlup","legume",2022-10-10,2023-08-22,"EI","collected","peak_count",0
"CHE.lo.exp2.ambi.vege.01.080","cenjac","forb",2022-10-10,2022-11-11,"EI","commercial","autumn_count",1
"CHE.lo.exp2.ambi.vege.01.080","cenjac","forb",2022-10-10,2023-05-10,"EI","commercial","spring_count",4
"CHE.lo.exp2.ambi.vege.01.080","cenjac","forb",2022-10-10,2023-08-22,"EI","commercial","peak_count",1
"CHE.lo.exp2.ambi.vege.01.081","brapin","graminoid",2022-10-10,2022-11-11,"EI","collected","autumn_count",0
"CHE.lo.exp2.ambi.vege.01.081","brapin","graminoid",2022-10-10,2023-05-10,"EI","collected","spring_count",0
"CHE.lo.exp2.ambi.vege.01.081","brapin","graminoid",2022-10-10,2023-08-22,"EI","collected","peak_count",0
"CHE.lo.exp2.ambi.vege.01.082","daucar","forb",2022-10-10,2022-11-11,"EI","collected","autumn_count",0
"CHE.lo.exp2.ambi.vege.01.082","daucar","forb",2022-10-10,2023-05-10,"EI","collected","spring_count",1
"CHE.lo.exp2.ambi.vege.01.082","daucar","forb",2022-10-10,2023-08-22,"EI","collected","peak_count",0
"CHE.lo.exp2.ambi.vege.01.083","broere","graminoid",2022-10-10,2022-11-11,"EI","commercial","autumn_count",0
"CHE.lo.exp2.ambi.vege.01.083","broere","graminoid",2022-10-10,2023-05-10,"EI","commercial","spring_count",0
"CHE.lo.exp2.ambi.vege.01.083","broere","graminoid",2022-10-10,2023-08-22,"EI","commercial","peak_count",0
"CHE.lo.exp2.ambi.vege.01.084","medlup","legume",2022-10-10,2022-11-11,"EI","collected","autumn_count",0
"CHE.lo.exp2.ambi.vege.01.084","medlup","legume",2022-10-10,2023-05-10,"EI","collected","spring_count",0
"CHE.lo.exp2.ambi.vege.01.084","medlup","legume",2022-10-10,2023-08-22,"EI","collected","peak_count",0
"CHE.lo.exp2.ambi.vege.01.085","brapin","graminoid",2022-10-10,2022-11-11,"EI","collected","autumn_count",0
"CHE.lo.exp2.ambi.vege.01.085","brapin","graminoid",2022-10-10,2023-05-10,"EI","collected","spring_count",2
"CHE.lo.exp2.ambi.vege.01.085","brapin","graminoid",2022-10-10,2023-08-22,"EI","collected","peak_count",0
"CHE.lo.exp2.ambi.vege.01.086","salpra","forb",2022-10-10,2022-11-11,"EI","collected","autumn_count",0
"CHE.lo.exp2.ambi.vege.01.086","salpra","forb",2022-10-10,2023-05-10,"EI","collected","spring_count",1
"CHE.lo.exp2.ambi.vege.01.086","salpra","forb",2022-10-10,2023-08-22,"EI","collected","peak_count",1
"CHE.lo.exp2.ambi.vege.01.087","plamed","forb",2022-10-10,2022-11-11,"EI","collected","autumn_count",1
"CHE.lo.exp2.ambi.vege.01.087","plamed","forb",2022-10-10,2023-05-10,"EI","collected","spring_count",0
"CHE.lo.exp2.ambi.vege.01.087","plamed","forb",2022-10-10,2023-08-22,"EI","collected","peak_count",0
"CHE.lo.exp2.ambi.vege.01.088","silvul","forb",2022-10-10,2022-11-11,"EI","collected","autumn_count",0
"CHE.lo.exp2.ambi.vege.01.088","silvul","forb",2022-10-10,2023-05-10,"EI","collected","spring_count",1
"CHE.lo.exp2.ambi.vege.01.088","silvul","forb",2022-10-10,2023-08-22,"EI","collected","peak_count",0
"CHE.lo.exp2.ambi.vege.01.089","brapin","graminoid",2022-10-10,2022-11-11,"EI","collected","autumn_count",0
"CHE.lo.exp2.ambi.vege.01.089","brapin","graminoid",2022-10-10,2023-05-10,"EI","collected","spring_count",0
"CHE.lo.exp2.ambi.vege.01.089","brapin","graminoid",2022-10-10,2023-08-22,"EI","collected","peak_count",0
"CHE.lo.exp2.ambi.vege.01.090","scacol","forb",2022-10-10,2022-11-11,"EI","collected","autumn_count",0
"CHE.lo.exp2.ambi.vege.01.090","scacol","forb",2022-10-10,2023-05-10,"EI","collected","spring_count",0
"CHE.lo.exp2.ambi.vege.01.090","scacol","forb",2022-10-10,2023-08-22,"EI","collected","peak_count",0
"CHE.lo.exp2.ambi.vege.01.091","silvul","forb",2022-10-10,2022-11-11,"EI","collected","autumn_count",0
"CHE.lo.exp2.ambi.vege.01.091","silvul","forb",2022-10-10,2023-05-10,"EI","collected","spring_count",0
"CHE.lo.exp2.ambi.vege.01.091","silvul","forb",2022-10-10,2023-08-22,"EI","collected","peak_count",0
"CHE.lo.exp2.ambi.vege.01.092","plamed","forb",2022-10-10,2022-11-11,"EI","collected","autumn_count",1
"CHE.lo.exp2.ambi.vege.01.092","plamed","forb",2022-10-10,2023-05-10,"EI","collected","spring_count",8
"CHE.lo.exp2.ambi.vege.01.092","plamed","forb",2022-10-10,2023-08-22,"EI","collected","peak_count",2
"CHE.lo.exp2.ambi.vege.01.093","plamed","forb",2022-10-10,2022-11-11,"EI","collected","autumn_count",4
"CHE.lo.exp2.ambi.vege.01.093","plamed","forb",2022-10-10,2023-05-10,"EI","collected","spring_count",11
"CHE.lo.exp2.ambi.vege.01.093","plamed","forb",2022-10-10,2023-08-22,"EI","collected","peak_count",3
"CHE.lo.exp2.ambi.vege.01.094","salpra","forb",2022-10-10,2022-11-11,"EI","collected","autumn_count",0
"CHE.lo.exp2.ambi.vege.01.094","salpra","forb",2022-10-10,2023-05-10,"EI","collected","spring_count",2
"CHE.lo.exp2.ambi.vege.01.094","salpra","forb",2022-10-10,2023-08-22,"EI","collected","peak_count",0
"CHE.lo.exp2.ambi.vege.01.095","hypper","forb",2022-10-10,2022-11-11,"EI","collected","autumn_count",0
"CHE.lo.exp2.ambi.vege.01.095","hypper","forb",2022-10-10,2023-05-10,"EI","collected","spring_count",0
"CHE.lo.exp2.ambi.vege.01.095","hypper","forb",2022-10-10,2023-08-22,"EI","collected","peak_count",0
"CHE.lo.exp2.ambi.vege.01.096","cenjac","forb",2022-10-10,2022-11-11,"EI","commercial","autumn_count",2
"CHE.lo.exp2.ambi.vege.01.096","cenjac","forb",2022-10-10,2023-05-10,"EI","commercial","spring_count",4
"CHE.lo.exp2.ambi.vege.01.096","cenjac","forb",2022-10-10,2023-08-22,"EI","commercial","peak_count",0
"CHE.lo.exp2.ambi.vege.01.097","broere","graminoid",2022-10-10,2022-11-11,"EI","commercial","autumn_count",0
"CHE.lo.exp2.ambi.vege.01.097","broere","graminoid",2022-10-10,2023-05-10,"EI","commercial","spring_count",0
"CHE.lo.exp2.ambi.vege.01.097","broere","graminoid",2022-10-10,2023-08-22,"EI","commercial","peak_count",0
"CHE.lo.exp2.ambi.vege.01.098","hypper","forb",2022-10-10,2022-11-11,"EI","collected","autumn_count",0
"CHE.lo.exp2.ambi.vege.01.098","hypper","forb",2022-10-10,2023-05-10,"EI","collected","spring_count",0
"CHE.lo.exp2.ambi.vege.01.098","hypper","forb",2022-10-10,2023-08-22,"EI","collected","peak_count",0
"CHE.lo.exp2.ambi.vege.01.099","medlup","legume",2022-10-10,2022-11-11,"EI","collected","autumn_count",1
"CHE.lo.exp2.ambi.vege.01.099","medlup","legume",2022-10-10,2023-05-10,"EI","collected","spring_count",1
"CHE.lo.exp2.ambi.vege.01.099","medlup","legume",2022-10-10,2023-08-22,"EI","collected","peak_count",0
"CHE.lo.exp2.ambi.vege.01.100","brapin","graminoid",2022-10-10,2022-11-11,"EI","collected","autumn_count",0
"CHE.lo.exp2.ambi.vege.01.100","brapin","graminoid",2022-10-10,2023-05-10,"EI","collected","spring_count",0
"CHE.lo.exp2.ambi.vege.01.100","brapin","graminoid",2022-10-10,2023-08-22,"EI","collected","peak_count",0
"CHE.lo.exp2.ambi.vege.01.101","daucar","forb",2022-10-10,2022-11-11,"EI","collected","autumn_count",0
"CHE.lo.exp2.ambi.vege.01.101","daucar","forb",2022-10-10,2023-05-10,"EI","collected","spring_count",3
"CHE.lo.exp2.ambi.vege.01.101","daucar","forb",2022-10-10,2023-08-22,"EI","collected","peak_count",0
"CHE.lo.exp2.ambi.vege.01.102","medlup","legume",2022-10-10,2022-11-11,"EI","collected","autumn_count",0
"CHE.lo.exp2.ambi.vege.01.102","medlup","legume",2022-10-10,2023-05-10,"EI","collected","spring_count",0
"CHE.lo.exp2.ambi.vege.01.102","medlup","legume",2022-10-10,2023-08-22,"EI","collected","peak_count",1
"CHE.lo.exp2.ambi.vege.01.103","salpra","forb",2022-10-10,2022-11-11,"EI","collected","autumn_count",0
"CHE.lo.exp2.ambi.vege.01.103","salpra","forb",2022-10-10,2023-05-10,"EI","collected","spring_count",0
"CHE.lo.exp2.ambi.vege.01.103","salpra","forb",2022-10-10,2023-08-22,"EI","collected","peak_count",1
"CHE.lo.exp2.ambi.vege.01.104","daucar","forb",2022-10-10,2022-11-11,"EI","collected","autumn_count",0
"CHE.lo.exp2.ambi.vege.01.104","daucar","forb",2022-10-10,2023-05-10,"EI","collected","spring_count",1
"CHE.lo.exp2.ambi.vege.01.104","daucar","forb",2022-10-10,2023-08-22,"EI","collected","peak_count",0
"CHE.lo.exp2.ambi.vege.01.105","plamed","forb",2022-10-10,2022-11-11,"EI","collected","autumn_count",2
"CHE.lo.exp2.ambi.vege.01.105","plamed","forb",2022-10-10,2023-05-10,"EI","collected","spring_count",3
"CHE.lo.exp2.ambi.vege.01.105","plamed","forb",2022-10-10,2023-08-22,"EI","collected","peak_count",1
"CHE.lo.exp2.ambi.vege.01.106","scacol","forb",2022-10-10,2022-11-11,"EI","collected","autumn_count",0
"CHE.lo.exp2.ambi.vege.01.106","scacol","forb",2022-10-10,2023-05-10,"EI","collected","spring_count",0
"CHE.lo.exp2.ambi.vege.01.106","scacol","forb",2022-10-10,2023-08-22,"EI","collected","peak_count",3
"CHE.lo.exp2.ambi.vege.01.107","silvul","forb",2022-10-10,2022-11-11,"EI","collected","autumn_count",2
"CHE.lo.exp2.ambi.vege.01.107","silvul","forb",2022-10-10,2023-05-10,"EI","collected","spring_count",0
"CHE.lo.exp2.ambi.vege.01.107","silvul","forb",2022-10-10,2023-08-22,"EI","collected","peak_count",1
"CHE.lo.exp2.ambi.vege.01.108","plamed","forb",2022-10-10,2022-11-11,"EI","collected","autumn_count",2
"CHE.lo.exp2.ambi.vege.01.108","plamed","forb",2022-10-10,2023-05-10,"EI","collected","spring_count",7
"CHE.lo.exp2.ambi.vege.01.108","plamed","forb",2022-10-10,2023-08-22,"EI","collected","peak_count",0
"CHE.lo.exp2.ambi.vege.01.109","hypper","forb",2022-10-10,2022-11-11,"EI","collected","autumn_count",0
"CHE.lo.exp2.ambi.vege.01.109","hypper","forb",2022-10-10,2023-05-10,"EI","collected","spring_count",0
"CHE.lo.exp2.ambi.vege.01.109","hypper","forb",2022-10-10,2023-08-22,"EI","collected","peak_count",0
"CHE.lo.exp2.ambi.vege.01.110","brapin","graminoid",2022-10-10,2022-11-11,"EI","collected","autumn_count",0
"CHE.lo.exp2.ambi.vege.01.110","brapin","graminoid",2022-10-10,2023-05-10,"EI","collected","spring_count",2
"CHE.lo.exp2.ambi.vege.01.110","brapin","graminoid",2022-10-10,2023-08-22,"EI","collected","peak_count",0
"CHE.lo.exp2.ambi.vege.01.111","broere","graminoid",2022-10-10,2022-11-11,"EI","commercial","autumn_count",0
"CHE.lo.exp2.ambi.vege.01.111","broere","graminoid",2022-10-10,2023-05-10,"EI","commercial","spring_count",1
"CHE.lo.exp2.ambi.vege.01.111","broere","graminoid",2022-10-10,2023-08-22,"EI","commercial","peak_count",1
"CHE.lo.exp2.ambi.vege.01.112","cenjac","forb",2022-10-10,2022-11-11,"EI","commercial","autumn_count",2
"CHE.lo.exp2.ambi.vege.01.112","cenjac","forb",2022-10-10,2023-05-10,"EI","commercial","spring_count",4
"CHE.lo.exp2.ambi.vege.01.112","cenjac","forb",2022-10-10,2023-08-22,"EI","commercial","peak_count",0
"CHE.lo.exp2.ambi.vege.01.113","scacol","forb",2022-10-10,2022-11-11,"EI","collected","autumn_count",0
"CHE.lo.exp2.ambi.vege.01.113","scacol","forb",2022-10-10,2023-05-10,"EI","collected","spring_count",1
"CHE.lo.exp2.ambi.vege.01.113","scacol","forb",2022-10-10,2023-08-22,"EI","collected","peak_count",1
"CHE.lo.exp2.ambi.vege.01.114","broere","graminoid",2022-10-10,2022-11-11,"EI","commercial","autumn_count",0
"CHE.lo.exp2.ambi.vege.01.114","broere","graminoid",2022-10-10,2023-05-10,"EI","commercial","spring_count",1
"CHE.lo.exp2.ambi.vege.01.114","broere","graminoid",2022-10-10,2023-08-22,"EI","commercial","peak_count",0
"CHE.lo.exp2.ambi.vege.01.115","hypper","forb",2022-10-10,2022-11-11,"EI","collected","autumn_count",0
"CHE.lo.exp2.ambi.vege.01.115","hypper","forb",2022-10-10,2023-05-10,"EI","collected","spring_count",0
"CHE.lo.exp2.ambi.vege.01.115","hypper","forb",2022-10-10,2023-08-22,"EI","collected","peak_count",0
"CHE.lo.exp2.ambi.vege.01.116","silvul","forb",2022-10-10,2022-11-11,"EI","collected","autumn_count",0
"CHE.lo.exp2.ambi.vege.01.116","silvul","forb",2022-10-10,2023-05-10,"EI","collected","spring_count",3
"CHE.lo.exp2.ambi.vege.01.116","silvul","forb",2022-10-10,2023-08-22,"EI","collected","peak_count",0
"CHE.lo.exp2.ambi.vege.01.117","silvul","forb",2022-10-10,2022-11-11,"EI","collected","autumn_count",0
"CHE.lo.exp2.ambi.vege.01.117","silvul","forb",2022-10-10,2023-05-10,"EI","collected","spring_count",0
"CHE.lo.exp2.ambi.vege.01.117","silvul","forb",2022-10-10,2023-08-22,"EI","collected","peak_count",0
"CHE.lo.exp2.ambi.vege.01.118","hypper","forb",2022-10-10,2022-11-11,"EI","collected","autumn_count",0
"CHE.lo.exp2.ambi.vege.01.118","hypper","forb",2022-10-10,2023-05-10,"EI","collected","spring_count",0
"CHE.lo.exp2.ambi.vege.01.118","hypper","forb",2022-10-10,2023-08-22,"EI","collected","peak_count",0
