"date_planting","region","site","block_ID_original","plot_ID_original","position_ID_original","species","functional_group","treat_warming","treat_competition","added_focals","block_ID","position_ID","ind_number","unique_plot_ID","unique_plant_ID"
2021-06-22,"CHE","lo",1,1,9,"medlup","legume","ambi","bare","wf","01","09",2,"CHE.lo.ambi.bare.wf.01","CHE.lo.ambi.bare.wf.01.09.2"
2021-06-22,"CHE","lo",1,1,10,"plamed","forb","ambi","bare","wf","01","10",2,"CHE.lo.ambi.bare.wf.01","CHE.lo.ambi.bare.wf.01.10.2"
2021-06-22,"CHE","lo",1,1,12,"daucar","forb","ambi","bare","wf","01","12",2,"CHE.lo.ambi.bare.wf.01","CHE.lo.ambi.bare.wf.01.12.2"
2021-06-22,"CHE","lo",1,1,13,"daucar","forb","ambi","bare","wf","01","13",2,"CHE.lo.ambi.bare.wf.01","CHE.lo.ambi.bare.wf.01.13.2"
2021-06-22,"CHE","lo",1,1,14,"cenjac","forb","ambi","bare","wf","01","14",2,"CHE.lo.ambi.bare.wf.01","CHE.lo.ambi.bare.wf.01.14.2"
2021-06-22,"CHE","lo",1,1,16,"brapin","graminoid","ambi","bare","wf","01","16",2,"CHE.lo.ambi.bare.wf.01","CHE.lo.ambi.bare.wf.01.16.2"
2021-06-22,"CHE","lo",1,1,19,"salpra","forb","ambi","bare","wf","01","19",2,"CHE.lo.ambi.bare.wf.01","CHE.lo.ambi.bare.wf.01.19.2"
2021-06-24,"CHE","lo",1,1,20,"silvul","forb","ambi","bare","wf","01","20",2,"CHE.lo.ambi.bare.wf.01","CHE.lo.ambi.bare.wf.01.20.2"
2021-06-24,"CHE","lo",1,1,22,"silvul","forb","ambi","bare","wf","01","22",2,"CHE.lo.ambi.bare.wf.01","CHE.lo.ambi.bare.wf.01.22.2"
2021-06-22,"CHE","lo",1,1,23,"scacol","forb","ambi","bare","wf","01","23",2,"CHE.lo.ambi.bare.wf.01","CHE.lo.ambi.bare.wf.01.23.2"
2021-06-22,"CHE","lo",1,1,24,"scacol","forb","ambi","bare","wf","01","24",2,"CHE.lo.ambi.bare.wf.01","CHE.lo.ambi.bare.wf.01.24.2"
2021-06-22,"CHE","lo",1,1,25,"cenjac","forb","ambi","bare","wf","01","25",2,"CHE.lo.ambi.bare.wf.01","CHE.lo.ambi.bare.wf.01.25.2"
2021-06-22,"CHE","lo",1,1,27,"medlup","legume","ambi","bare","wf","01","27",2,"CHE.lo.ambi.bare.wf.01","CHE.lo.ambi.bare.wf.01.27.2"
2021-06-22,"CHE","lo",1,1,29,"plamed","forb","ambi","bare","wf","01","29",2,"CHE.lo.ambi.bare.wf.01","CHE.lo.ambi.bare.wf.01.29.2"
2021-06-21,"CHE","lo",2,2,2,"daucar","forb","ambi","bare","wf","02","02",2,"CHE.lo.ambi.bare.wf.02","CHE.lo.ambi.bare.wf.02.02.2"
2021-06-21,"CHE","lo",2,2,3,"broere","graminoid","ambi","bare","wf","02","03",2,"CHE.lo.ambi.bare.wf.02","CHE.lo.ambi.bare.wf.02.03.2"
2021-06-21,"CHE","lo",2,2,4,"broere","graminoid","ambi","bare","wf","02","04",2,"CHE.lo.ambi.bare.wf.02","CHE.lo.ambi.bare.wf.02.04.2"
2021-06-21,"CHE","lo",2,2,5,"hypper","forb","ambi","bare","wf","02","05",2,"CHE.lo.ambi.bare.wf.02","CHE.lo.ambi.bare.wf.02.05.2"
2021-06-21,"CHE","lo",2,2,6,"scacol","forb","ambi","bare","wf","02","06",2,"CHE.lo.ambi.bare.wf.02","CHE.lo.ambi.bare.wf.02.06.2"
2021-06-21,"CHE","lo",2,2,7,"broere","graminoid","ambi","bare","wf","02","07",2,"CHE.lo.ambi.bare.wf.02","CHE.lo.ambi.bare.wf.02.07.2"
2021-06-21,"CHE","lo",2,2,8,"brapin","graminoid","ambi","bare","wf","02","08",2,"CHE.lo.ambi.bare.wf.02","CHE.lo.ambi.bare.wf.02.08.2"
2021-06-21,"CHE","lo",2,2,9,"medlup","legume","ambi","bare","wf","02","09",2,"CHE.lo.ambi.bare.wf.02","CHE.lo.ambi.bare.wf.02.09.2"
2021-06-21,"CHE","lo",2,2,10,"plamed","forb","ambi","bare","wf","02","10",2,"CHE.lo.ambi.bare.wf.02","CHE.lo.ambi.bare.wf.02.10.2"
2021-06-21,"CHE","lo",2,2,11,"silvul","forb","ambi","bare","wf","02","11",2,"CHE.lo.ambi.bare.wf.02","CHE.lo.ambi.bare.wf.02.11.2"
2021-06-21,"CHE","lo",2,2,12,"daucar","forb","ambi","bare","wf","02","12",2,"CHE.lo.ambi.bare.wf.02","CHE.lo.ambi.bare.wf.02.12.2"
2021-06-21,"CHE","lo",2,2,13,"daucar","forb","ambi","bare","wf","02","13",2,"CHE.lo.ambi.bare.wf.02","CHE.lo.ambi.bare.wf.02.13.2"
2021-06-21,"CHE","lo",2,2,14,"cenjac","forb","ambi","bare","wf","02","14",2,"CHE.lo.ambi.bare.wf.02","CHE.lo.ambi.bare.wf.02.14.2"
2021-06-21,"CHE","lo",2,2,15,"hypper","forb","ambi","bare","wf","02","15",2,"CHE.lo.ambi.bare.wf.02","CHE.lo.ambi.bare.wf.02.15.2"
2021-06-21,"CHE","lo",2,2,16,"brapin","graminoid","ambi","bare","wf","02","16",2,"CHE.lo.ambi.bare.wf.02","CHE.lo.ambi.bare.wf.02.16.2"
2021-06-21,"CHE","lo",2,2,17,"plamed","forb","ambi","bare","wf","02","17",2,"CHE.lo.ambi.bare.wf.02","CHE.lo.ambi.bare.wf.02.17.2"
2021-06-21,"CHE","lo",2,2,18,"hypper","forb","ambi","bare","wf","02","18",2,"CHE.lo.ambi.bare.wf.02","CHE.lo.ambi.bare.wf.02.18.2"
2021-06-21,"CHE","lo",2,2,20,"silvul","forb","ambi","bare","wf","02","20",2,"CHE.lo.ambi.bare.wf.02","CHE.lo.ambi.bare.wf.02.20.2"
2021-06-21,"CHE","lo",2,2,21,"medlup","legume","ambi","bare","wf","02","21",2,"CHE.lo.ambi.bare.wf.02","CHE.lo.ambi.bare.wf.02.21.2"
2021-06-21,"CHE","lo",2,2,22,"silvul","forb","ambi","bare","wf","02","22",2,"CHE.lo.ambi.bare.wf.02","CHE.lo.ambi.bare.wf.02.22.2"
2021-06-21,"CHE","lo",2,2,23,"scacol","forb","ambi","bare","wf","02","23",2,"CHE.lo.ambi.bare.wf.02","CHE.lo.ambi.bare.wf.02.23.2"
2021-06-21,"CHE","lo",2,2,24,"scacol","forb","ambi","bare","wf","02","24",2,"CHE.lo.ambi.bare.wf.02","CHE.lo.ambi.bare.wf.02.24.2"
2021-06-21,"CHE","lo",2,2,25,"cenjac","forb","ambi","bare","wf","02","25",2,"CHE.lo.ambi.bare.wf.02","CHE.lo.ambi.bare.wf.02.25.2"
2021-06-21,"CHE","lo",2,2,26,"salpra","forb","ambi","bare","wf","02","26",2,"CHE.lo.ambi.bare.wf.02","CHE.lo.ambi.bare.wf.02.26.2"
2021-06-21,"CHE","lo",2,2,27,"medlup","legume","ambi","bare","wf","02","27",2,"CHE.lo.ambi.bare.wf.02","CHE.lo.ambi.bare.wf.02.27.2"
2021-06-21,"CHE","lo",2,2,29,"plamed","forb","ambi","bare","wf","02","29",2,"CHE.lo.ambi.bare.wf.02","CHE.lo.ambi.bare.wf.02.29.2"
2021-06-21,"CHE","lo",2,2,30,"cenjac","forb","ambi","bare","wf","02","30",2,"CHE.lo.ambi.bare.wf.02","CHE.lo.ambi.bare.wf.02.30.2"
2021-06-21,"CHE","lo",3,1,7,"broere","graminoid","ambi","vege","wf","03","07",1,"CHE.lo.ambi.vege.wf.03","CHE.lo.ambi.vege.wf.03.07.1"
2021-06-21,"CHE","lo",3,2,1,"brapin","graminoid","ambi","bare","wf","03","01",2,"CHE.lo.ambi.bare.wf.03","CHE.lo.ambi.bare.wf.03.01.2"
2021-06-21,"CHE","lo",3,2,2,"daucar","forb","ambi","bare","wf","03","02",2,"CHE.lo.ambi.bare.wf.03","CHE.lo.ambi.bare.wf.03.02.2"
2021-06-21,"CHE","lo",3,2,3,"broere","graminoid","ambi","bare","wf","03","03",2,"CHE.lo.ambi.bare.wf.03","CHE.lo.ambi.bare.wf.03.03.2"
2021-06-21,"CHE","lo",3,2,4,"broere","graminoid","ambi","bare","wf","03","04",2,"CHE.lo.ambi.bare.wf.03","CHE.lo.ambi.bare.wf.03.04.2"
2021-06-21,"CHE","lo",3,2,5,"hypper","forb","ambi","bare","wf","03","05",2,"CHE.lo.ambi.bare.wf.03","CHE.lo.ambi.bare.wf.03.05.2"
2021-06-21,"CHE","lo",3,2,6,"scacol","forb","ambi","bare","wf","03","06",2,"CHE.lo.ambi.bare.wf.03","CHE.lo.ambi.bare.wf.03.06.2"
2021-06-21,"CHE","lo",3,2,7,"broere","graminoid","ambi","bare","wf","03","07",2,"CHE.lo.ambi.bare.wf.03","CHE.lo.ambi.bare.wf.03.07.2"
2021-06-21,"CHE","lo",3,2,10,"plamed","forb","ambi","bare","wf","03","10",2,"CHE.lo.ambi.bare.wf.03","CHE.lo.ambi.bare.wf.03.10.2"
2021-06-24,"CHE","lo",3,2,12,"daucar","forb","ambi","bare","wf","03","12",2,"CHE.lo.ambi.bare.wf.03","CHE.lo.ambi.bare.wf.03.12.2"
2021-06-21,"CHE","lo",3,2,15,"hypper","forb","ambi","bare","wf","03","15",2,"CHE.lo.ambi.bare.wf.03","CHE.lo.ambi.bare.wf.03.15.2"
2021-06-21,"CHE","lo",3,2,20,"silvul","forb","ambi","bare","wf","03","20",2,"CHE.lo.ambi.bare.wf.03","CHE.lo.ambi.bare.wf.03.20.2"
2021-06-24,"CHE","lo",3,2,22,"silvul","forb","ambi","bare","wf","03","22",2,"CHE.lo.ambi.bare.wf.03","CHE.lo.ambi.bare.wf.03.22.2"
2021-06-21,"CHE","lo",3,2,23,"scacol","forb","ambi","bare","wf","03","23",2,"CHE.lo.ambi.bare.wf.03","CHE.lo.ambi.bare.wf.03.23.2"
2021-06-21,"CHE","lo",3,2,24,"scacol","forb","ambi","bare","wf","03","24",2,"CHE.lo.ambi.bare.wf.03","CHE.lo.ambi.bare.wf.03.24.2"
2021-06-24,"CHE","lo",3,2,27,"medlup","legume","ambi","bare","wf","03","27",2,"CHE.lo.ambi.bare.wf.03","CHE.lo.ambi.bare.wf.03.27.2"
2021-06-22,"CHE","lo",4,2,1,"brapin","graminoid","ambi","bare","wf","04","01",2,"CHE.lo.ambi.bare.wf.04","CHE.lo.ambi.bare.wf.04.01.2"
2021-06-22,"CHE","lo",4,2,2,"daucar","forb","ambi","bare","wf","04","02",2,"CHE.lo.ambi.bare.wf.04","CHE.lo.ambi.bare.wf.04.02.2"
2021-06-22,"CHE","lo",4,2,3,"broere","graminoid","ambi","bare","wf","04","03",2,"CHE.lo.ambi.bare.wf.04","CHE.lo.ambi.bare.wf.04.03.2"
2021-06-22,"CHE","lo",4,2,4,"broere","graminoid","ambi","bare","wf","04","04",2,"CHE.lo.ambi.bare.wf.04","CHE.lo.ambi.bare.wf.04.04.2"
2021-06-22,"CHE","lo",4,2,5,"hypper","forb","ambi","bare","wf","04","05",2,"CHE.lo.ambi.bare.wf.04","CHE.lo.ambi.bare.wf.04.05.2"
2021-06-22,"CHE","lo",4,2,6,"scacol","forb","ambi","bare","wf","04","06",2,"CHE.lo.ambi.bare.wf.04","CHE.lo.ambi.bare.wf.04.06.2"
2021-06-22,"CHE","lo",4,2,7,"broere","graminoid","ambi","bare","wf","04","07",2,"CHE.lo.ambi.bare.wf.04","CHE.lo.ambi.bare.wf.04.07.2"
2021-06-22,"CHE","lo",4,2,8,"brapin","graminoid","ambi","bare","wf","04","08",2,"CHE.lo.ambi.bare.wf.04","CHE.lo.ambi.bare.wf.04.08.2"
2021-06-22,"CHE","lo",4,2,10,"plamed","forb","ambi","bare","wf","04","10",2,"CHE.lo.ambi.bare.wf.04","CHE.lo.ambi.bare.wf.04.10.2"
2021-06-22,"CHE","lo",4,2,11,"silvul","forb","ambi","bare","wf","04","11",2,"CHE.lo.ambi.bare.wf.04","CHE.lo.ambi.bare.wf.04.11.2"
2021-06-22,"CHE","lo",4,2,12,"daucar","forb","ambi","bare","wf","04","12",2,"CHE.lo.ambi.bare.wf.04","CHE.lo.ambi.bare.wf.04.12.2"
2021-06-22,"CHE","lo",4,2,13,"daucar","forb","ambi","bare","wf","04","13",2,"CHE.lo.ambi.bare.wf.04","CHE.lo.ambi.bare.wf.04.13.2"
2021-06-22,"CHE","lo",4,2,14,"cenjac","forb","ambi","bare","wf","04","14",2,"CHE.lo.ambi.bare.wf.04","CHE.lo.ambi.bare.wf.04.14.2"
2021-06-22,"CHE","lo",4,2,15,"hypper","forb","ambi","bare","wf","04","15",2,"CHE.lo.ambi.bare.wf.04","CHE.lo.ambi.bare.wf.04.15.2"
2021-06-22,"CHE","lo",4,2,16,"brapin","graminoid","ambi","bare","wf","04","16",2,"CHE.lo.ambi.bare.wf.04","CHE.lo.ambi.bare.wf.04.16.2"
2021-06-22,"CHE","lo",4,2,20,"silvul","forb","ambi","bare","wf","04","20",2,"CHE.lo.ambi.bare.wf.04","CHE.lo.ambi.bare.wf.04.20.2"
2021-06-28,"CHE","lo",4,2,21,"medlup","legume","ambi","bare","wf","04","21",2,"CHE.lo.ambi.bare.wf.04","CHE.lo.ambi.bare.wf.04.21.2"
2021-06-24,"CHE","lo",4,2,23,"scacol","forb","ambi","bare","wf","04","23",2,"CHE.lo.ambi.bare.wf.04","CHE.lo.ambi.bare.wf.04.23.2"
2021-06-22,"CHE","lo",4,2,25,"cenjac","forb","ambi","bare","wf","04","25",2,"CHE.lo.ambi.bare.wf.04","CHE.lo.ambi.bare.wf.04.25.2"
2021-06-22,"CHE","lo",4,2,27,"medlup","legume","ambi","bare","wf","04","27",2,"CHE.lo.ambi.bare.wf.04","CHE.lo.ambi.bare.wf.04.27.2"
2021-06-22,"CHE","lo",4,2,28,"salpra","forb","ambi","bare","wf","04","28",2,"CHE.lo.ambi.bare.wf.04","CHE.lo.ambi.bare.wf.04.28.2"
2021-06-22,"CHE","lo",4,2,29,"plamed","forb","ambi","bare","wf","04","29",2,"CHE.lo.ambi.bare.wf.04","CHE.lo.ambi.bare.wf.04.29.2"
2021-06-22,"CHE","lo",4,2,30,"cenjac","forb","ambi","bare","wf","04","30",2,"CHE.lo.ambi.bare.wf.04","CHE.lo.ambi.bare.wf.04.30.2"
2021-06-21,"CHE","lo",5,2,1,"brapin","graminoid","ambi","bare","wf","05","01",2,"CHE.lo.ambi.bare.wf.05","CHE.lo.ambi.bare.wf.05.01.2"
2021-06-21,"CHE","lo",5,2,2,"daucar","forb","ambi","bare","wf","05","02",2,"CHE.lo.ambi.bare.wf.05","CHE.lo.ambi.bare.wf.05.02.2"
2021-06-21,"CHE","lo",5,2,3,"broere","graminoid","ambi","bare","wf","05","03",2,"CHE.lo.ambi.bare.wf.05","CHE.lo.ambi.bare.wf.05.03.2"
2021-06-21,"CHE","lo",5,2,4,"broere","graminoid","ambi","bare","wf","05","04",2,"CHE.lo.ambi.bare.wf.05","CHE.lo.ambi.bare.wf.05.04.2"
2021-06-21,"CHE","lo",5,2,5,"hypper","forb","ambi","bare","wf","05","05",2,"CHE.lo.ambi.bare.wf.05","CHE.lo.ambi.bare.wf.05.05.2"
2021-06-21,"CHE","lo",5,2,6,"scacol","forb","ambi","bare","wf","05","06",2,"CHE.lo.ambi.bare.wf.05","CHE.lo.ambi.bare.wf.05.06.2"
2021-06-21,"CHE","lo",5,2,7,"broere","graminoid","ambi","bare","wf","05","07",2,"CHE.lo.ambi.bare.wf.05","CHE.lo.ambi.bare.wf.05.07.2"
2021-06-21,"CHE","lo",5,2,8,"brapin","graminoid","ambi","bare","wf","05","08",2,"CHE.lo.ambi.bare.wf.05","CHE.lo.ambi.bare.wf.05.08.2"
2021-06-21,"CHE","lo",5,2,9,"medlup","legume","ambi","bare","wf","05","09",2,"CHE.lo.ambi.bare.wf.05","CHE.lo.ambi.bare.wf.05.09.2"
2021-06-21,"CHE","lo",5,2,11,"silvul","forb","ambi","bare","wf","05","11",2,"CHE.lo.ambi.bare.wf.05","CHE.lo.ambi.bare.wf.05.11.2"
2021-06-21,"CHE","lo",5,2,12,"daucar","forb","ambi","bare","wf","05","12",2,"CHE.lo.ambi.bare.wf.05","CHE.lo.ambi.bare.wf.05.12.2"
2021-06-21,"CHE","lo",5,2,13,"daucar","forb","ambi","bare","wf","05","13",2,"CHE.lo.ambi.bare.wf.05","CHE.lo.ambi.bare.wf.05.13.2"
2021-06-21,"CHE","lo",5,2,15,"hypper","forb","ambi","bare","wf","05","15",2,"CHE.lo.ambi.bare.wf.05","CHE.lo.ambi.bare.wf.05.15.2"
2021-06-21,"CHE","lo",5,2,16,"brapin","graminoid","ambi","bare","wf","05","16",2,"CHE.lo.ambi.bare.wf.05","CHE.lo.ambi.bare.wf.05.16.2"
2021-06-21,"CHE","lo",5,2,17,"plamed","forb","ambi","bare","wf","05","17",2,"CHE.lo.ambi.bare.wf.05","CHE.lo.ambi.bare.wf.05.17.2"
2021-06-21,"CHE","lo",5,2,18,"hypper","forb","ambi","bare","wf","05","18",2,"CHE.lo.ambi.bare.wf.05","CHE.lo.ambi.bare.wf.05.18.2"
2021-06-21,"CHE","lo",5,2,19,"salpra","forb","ambi","bare","wf","05","19",2,"CHE.lo.ambi.bare.wf.05","CHE.lo.ambi.bare.wf.05.19.2"
2021-06-21,"CHE","lo",5,2,21,"medlup","legume","ambi","bare","wf","05","21",2,"CHE.lo.ambi.bare.wf.05","CHE.lo.ambi.bare.wf.05.21.2"
2021-06-21,"CHE","lo",5,2,22,"silvul","forb","ambi","bare","wf","05","22",2,"CHE.lo.ambi.bare.wf.05","CHE.lo.ambi.bare.wf.05.22.2"
2021-06-21,"CHE","lo",5,2,23,"scacol","forb","ambi","bare","wf","05","23",2,"CHE.lo.ambi.bare.wf.05","CHE.lo.ambi.bare.wf.05.23.2"
2021-06-21,"CHE","lo",5,2,24,"scacol","forb","ambi","bare","wf","05","24",2,"CHE.lo.ambi.bare.wf.05","CHE.lo.ambi.bare.wf.05.24.2"
2021-06-21,"CHE","lo",5,2,25,"cenjac","forb","ambi","bare","wf","05","25",2,"CHE.lo.ambi.bare.wf.05","CHE.lo.ambi.bare.wf.05.25.2"
2021-06-21,"CHE","lo",5,2,26,"salpra","forb","ambi","bare","wf","05","26",2,"CHE.lo.ambi.bare.wf.05","CHE.lo.ambi.bare.wf.05.26.2"
2021-06-21,"CHE","lo",5,2,27,"medlup","legume","ambi","bare","wf","05","27",2,"CHE.lo.ambi.bare.wf.05","CHE.lo.ambi.bare.wf.05.27.2"
2021-06-21,"CHE","lo",5,2,28,"salpra","forb","ambi","bare","wf","05","28",2,"CHE.lo.ambi.bare.wf.05","CHE.lo.ambi.bare.wf.05.28.2"
2021-06-21,"CHE","lo",6,1,2,"daucar","forb","ambi","vege","wf","06","02",2,"CHE.lo.ambi.vege.wf.06","CHE.lo.ambi.vege.wf.06.02.2"
2021-06-21,"CHE","lo",6,1,3,"broere","graminoid","ambi","vege","wf","06","03",2,"CHE.lo.ambi.vege.wf.06","CHE.lo.ambi.vege.wf.06.03.2"
2021-06-21,"CHE","lo",6,1,12,"daucar","forb","ambi","vege","wf","06","12",2,"CHE.lo.ambi.vege.wf.06","CHE.lo.ambi.vege.wf.06.12.2"
2021-06-21,"CHE","lo",6,1,28,"salpra","forb","ambi","vege","wf","06","28",1,"CHE.lo.ambi.vege.wf.06","CHE.lo.ambi.vege.wf.06.28.1"
2021-06-22,"CHE","lo",6,2,1,"brapin","graminoid","ambi","bare","wf","06","01",2,"CHE.lo.ambi.bare.wf.06","CHE.lo.ambi.bare.wf.06.01.2"
2021-06-22,"CHE","lo",6,2,2,"daucar","forb","ambi","bare","wf","06","02",2,"CHE.lo.ambi.bare.wf.06","CHE.lo.ambi.bare.wf.06.02.2"
2021-06-22,"CHE","lo",6,2,3,"broere","graminoid","ambi","bare","wf","06","03",2,"CHE.lo.ambi.bare.wf.06","CHE.lo.ambi.bare.wf.06.03.2"
2021-06-22,"CHE","lo",6,2,4,"broere","graminoid","ambi","bare","wf","06","04",2,"CHE.lo.ambi.bare.wf.06","CHE.lo.ambi.bare.wf.06.04.2"
2021-06-22,"CHE","lo",6,2,5,"hypper","forb","ambi","bare","wf","06","05",2,"CHE.lo.ambi.bare.wf.06","CHE.lo.ambi.bare.wf.06.05.2"
2021-06-22,"CHE","lo",6,2,6,"scacol","forb","ambi","bare","wf","06","06",2,"CHE.lo.ambi.bare.wf.06","CHE.lo.ambi.bare.wf.06.06.2"
2021-06-22,"CHE","lo",6,2,7,"broere","graminoid","ambi","bare","wf","06","07",2,"CHE.lo.ambi.bare.wf.06","CHE.lo.ambi.bare.wf.06.07.2"
2021-06-22,"CHE","lo",6,2,8,"brapin","graminoid","ambi","bare","wf","06","08",2,"CHE.lo.ambi.bare.wf.06","CHE.lo.ambi.bare.wf.06.08.2"
2021-06-22,"CHE","lo",6,2,9,"medlup","legume","ambi","bare","wf","06","09",2,"CHE.lo.ambi.bare.wf.06","CHE.lo.ambi.bare.wf.06.09.2"
2021-06-22,"CHE","lo",6,2,10,"plamed","forb","ambi","bare","wf","06","10",2,"CHE.lo.ambi.bare.wf.06","CHE.lo.ambi.bare.wf.06.10.2"
2021-06-22,"CHE","lo",6,2,11,"silvul","forb","ambi","bare","wf","06","11",2,"CHE.lo.ambi.bare.wf.06","CHE.lo.ambi.bare.wf.06.11.2"
2021-06-22,"CHE","lo",6,2,12,"daucar","forb","ambi","bare","wf","06","12",2,"CHE.lo.ambi.bare.wf.06","CHE.lo.ambi.bare.wf.06.12.2"
2021-06-22,"CHE","lo",6,2,13,"daucar","forb","ambi","bare","wf","06","13",2,"CHE.lo.ambi.bare.wf.06","CHE.lo.ambi.bare.wf.06.13.2"
2021-06-22,"CHE","lo",6,2,14,"cenjac","forb","ambi","bare","wf","06","14",2,"CHE.lo.ambi.bare.wf.06","CHE.lo.ambi.bare.wf.06.14.2"
2021-06-22,"CHE","lo",6,2,15,"hypper","forb","ambi","bare","wf","06","15",2,"CHE.lo.ambi.bare.wf.06","CHE.lo.ambi.bare.wf.06.15.2"
2021-06-22,"CHE","lo",6,2,16,"brapin","graminoid","ambi","bare","wf","06","16",2,"CHE.lo.ambi.bare.wf.06","CHE.lo.ambi.bare.wf.06.16.2"
2021-06-22,"CHE","lo",6,2,18,"hypper","forb","ambi","bare","wf","06","18",2,"CHE.lo.ambi.bare.wf.06","CHE.lo.ambi.bare.wf.06.18.2"
2021-06-22,"CHE","lo",6,2,19,"salpra","forb","ambi","bare","wf","06","19",2,"CHE.lo.ambi.bare.wf.06","CHE.lo.ambi.bare.wf.06.19.2"
2021-06-22,"CHE","lo",6,2,20,"silvul","forb","ambi","bare","wf","06","20",2,"CHE.lo.ambi.bare.wf.06","CHE.lo.ambi.bare.wf.06.20.2"
2021-06-22,"CHE","lo",6,2,22,"silvul","forb","ambi","bare","wf","06","22",2,"CHE.lo.ambi.bare.wf.06","CHE.lo.ambi.bare.wf.06.22.2"
2021-06-22,"CHE","lo",6,2,23,"scacol","forb","ambi","bare","wf","06","23",2,"CHE.lo.ambi.bare.wf.06","CHE.lo.ambi.bare.wf.06.23.2"
2021-06-22,"CHE","lo",6,2,24,"scacol","forb","ambi","bare","wf","06","24",2,"CHE.lo.ambi.bare.wf.06","CHE.lo.ambi.bare.wf.06.24.2"
2021-06-22,"CHE","lo",6,2,25,"cenjac","forb","ambi","bare","wf","06","25",2,"CHE.lo.ambi.bare.wf.06","CHE.lo.ambi.bare.wf.06.25.2"
2021-06-22,"CHE","lo",6,2,26,"salpra","forb","ambi","bare","wf","06","26",2,"CHE.lo.ambi.bare.wf.06","CHE.lo.ambi.bare.wf.06.26.2"
2021-06-22,"CHE","lo",6,2,27,"medlup","legume","ambi","bare","wf","06","27",2,"CHE.lo.ambi.bare.wf.06","CHE.lo.ambi.bare.wf.06.27.2"
2021-06-22,"CHE","lo",6,2,29,"plamed","forb","ambi","bare","wf","06","29",2,"CHE.lo.ambi.bare.wf.06","CHE.lo.ambi.bare.wf.06.29.2"
2021-06-22,"CHE","lo",6,2,30,"cenjac","forb","ambi","bare","wf","06","30",2,"CHE.lo.ambi.bare.wf.06","CHE.lo.ambi.bare.wf.06.30.2"
2021-06-22,"CHE","lo",7,1,1,"broere","graminoid","ambi","bare","wf","07","01",2,"CHE.lo.ambi.bare.wf.07","CHE.lo.ambi.bare.wf.07.01.2"
2021-06-22,"CHE","lo",7,1,2,"daucar","forb","ambi","bare","wf","07","02",2,"CHE.lo.ambi.bare.wf.07","CHE.lo.ambi.bare.wf.07.02.2"
2021-06-22,"CHE","lo",7,1,3,"brapin","graminoid","ambi","bare","wf","07","03",2,"CHE.lo.ambi.bare.wf.07","CHE.lo.ambi.bare.wf.07.03.2"
2021-06-22,"CHE","lo",7,1,4,"broere","graminoid","ambi","bare","wf","07","04",2,"CHE.lo.ambi.bare.wf.07","CHE.lo.ambi.bare.wf.07.04.2"
2021-06-22,"CHE","lo",7,1,5,"hypper","forb","ambi","bare","wf","07","05",2,"CHE.lo.ambi.bare.wf.07","CHE.lo.ambi.bare.wf.07.05.2"
2021-06-22,"CHE","lo",7,1,6,"scacol","forb","ambi","bare","wf","07","06",2,"CHE.lo.ambi.bare.wf.07","CHE.lo.ambi.bare.wf.07.06.2"
2021-06-22,"CHE","lo",7,1,7,"broere","graminoid","ambi","bare","wf","07","07",2,"CHE.lo.ambi.bare.wf.07","CHE.lo.ambi.bare.wf.07.07.2"
2021-06-22,"CHE","lo",7,1,8,"brapin","graminoid","ambi","bare","wf","07","08",2,"CHE.lo.ambi.bare.wf.07","CHE.lo.ambi.bare.wf.07.08.2"
2021-06-22,"CHE","lo",7,1,9,"medlup","legume","ambi","bare","wf","07","09",2,"CHE.lo.ambi.bare.wf.07","CHE.lo.ambi.bare.wf.07.09.2"
2021-06-22,"CHE","lo",7,1,10,"plamed","forb","ambi","bare","wf","07","10",2,"CHE.lo.ambi.bare.wf.07","CHE.lo.ambi.bare.wf.07.10.2"
2021-06-22,"CHE","lo",7,1,12,"daucar","forb","ambi","bare","wf","07","12",2,"CHE.lo.ambi.bare.wf.07","CHE.lo.ambi.bare.wf.07.12.2"
2021-06-22,"CHE","lo",7,1,13,"daucar","forb","ambi","bare","wf","07","13",2,"CHE.lo.ambi.bare.wf.07","CHE.lo.ambi.bare.wf.07.13.2"
2021-06-22,"CHE","lo",7,1,14,"cenjac","forb","ambi","bare","wf","07","14",2,"CHE.lo.ambi.bare.wf.07","CHE.lo.ambi.bare.wf.07.14.2"
2021-06-22,"CHE","lo",7,1,15,"hypper","forb","ambi","bare","wf","07","15",2,"CHE.lo.ambi.bare.wf.07","CHE.lo.ambi.bare.wf.07.15.2"
2021-06-22,"CHE","lo",7,1,16,"brapin","graminoid","ambi","bare","wf","07","16",2,"CHE.lo.ambi.bare.wf.07","CHE.lo.ambi.bare.wf.07.16.2"
2021-06-22,"CHE","lo",7,1,17,"plamed","forb","ambi","bare","wf","07","17",2,"CHE.lo.ambi.bare.wf.07","CHE.lo.ambi.bare.wf.07.17.2"
2021-06-22,"CHE","lo",7,1,18,"hypper","forb","ambi","bare","wf","07","18",2,"CHE.lo.ambi.bare.wf.07","CHE.lo.ambi.bare.wf.07.18.2"
2021-06-22,"CHE","lo",7,1,19,"salpra","forb","ambi","bare","wf","07","19",2,"CHE.lo.ambi.bare.wf.07","CHE.lo.ambi.bare.wf.07.19.2"
2021-06-22,"CHE","lo",7,1,20,"silvul","forb","ambi","bare","wf","07","20",2,"CHE.lo.ambi.bare.wf.07","CHE.lo.ambi.bare.wf.07.20.2"
