"plot_id","releve_id","obs_id","year","month","day","x","y","geometry","xy_precision","altitude_min","altitude_max","aspect","slope","surface","taxon_id","taxon_global","author_global","taxon_no_global","taxon_level","taxon_CH","author_CH","taxon_no_isfs","family","determinavit_cf","specimen_type","species_cover","phenology","total_cover","trees_cover","shrubs_cover","herbaceous_cover","moss_cover","crypto_cover","lichens_cover","algae_cover","litter_cover","soil_cover","rocks_cover","water_cover","open_close","releve_stratum","soil_depth_1","soil_depth_2","soil_depth_3","soil_depth_4","soil_depth_5","soil_depth_6","soil_depth_7","soil_depth_8","soil_depth_9","soil_depth_10","observer_initials","locality_descript","comments"
"64.OID",2979206,15045138,2023,8,23,9.472835,46.88345333,"POINT(9.472835 46.88345333)",1.7,2317.4,NA,90,30,4,1018600,"Euphrasia picta","Wimm.","1122344","species","Euphrasia minima","Schleich.",162750,"Orobanchaceae","-",NA,0.5,"FD",93,0,0,93,1,1,1,0,1,5,0,0,"open","herbaceous","9","19","20","15","17","23","20","24","24","24","KC, ND","Calcareous, alpine grassland/pasture on a cliff edge",NA
"64.OID",2979206,15045127,2023,8,23,9.472835,46.88345333,"POINT(9.472835 46.88345333)",1.7,2317.4,NA,90,30,4,1043100,"Selaginella selaginoides","(L.) P.Beauv. ex Schrank & Mart.","1104122","species","Selaginella selaginoides","(L.) Schrank",386300,"Selaginellaceae","-",NA,0.5,"S",93,0,0,93,1,1,1,0,1,5,0,0,"open","herbaceous","9","19","20","15","17","23","20","24","24","24","KC, ND","Calcareous, alpine grassland/pasture on a cliff edge",NA
"64.OID",2979206,15045126,2023,8,23,9.472835,46.88345333,"POINT(9.472835 46.88345333)",1.7,2317.4,NA,90,30,4,1006460,"Bartsia alpina","L.","554180","species","Bartsia alpina","L.",58700,"Orobanchaceae","-",NA,0.5,"V",93,0,0,93,1,1,1,0,1,5,0,0,"open","herbaceous","9","19","20","15","17","23","20","24","24","24","KC, ND","Calcareous, alpine grassland/pasture on a cliff edge",NA
"64.OID",2979206,15045114,2023,8,23,9.472835,46.88345333,"POINT(9.472835 46.88345333)",1.7,2317.4,NA,90,30,4,1027785,"Luzula multiflora","(Ehrh.) Lej.","769868","aggr.","Luzula multiflora aggr.",NA,247150,"Juncaceae","-",NA,0.5,"V",93,0,0,93,1,1,1,0,1,5,0,0,"open","herbaceous","9","19","20","15","17","23","20","24","24","24","KC, ND","Calcareous, alpine grassland/pasture on a cliff edge",NA
"64.OID",2979206,15045113,2023,8,23,9.472835,46.88345333,"POINT(9.472835 46.88345333)",1.7,2317.4,NA,90,30,4,1048030,"Trollius europaeus","L.","449270","species","Trollius europaeus","L.",430600,"Ranunculaceae","-",NA,0.5,"V",93,0,0,93,1,1,1,0,1,5,0,0,"open","herbaceous","9","19","20","15","17","23","20","24","24","24","KC, ND","Calcareous, alpine grassland/pasture on a cliff edge",NA
"64.OID",2979206,15045105,2023,8,23,9.472835,46.88345333,"POINT(9.472835 46.88345333)",1.7,2317.4,NA,90,30,4,1023680,"Homogyne alpina","(L.) Cass.","68568","species","Homogyne alpina","(L.) Cass.",207300,"Asteraceae","-",NA,0.5,"S",93,0,0,93,1,1,1,0,1,5,0,0,"open","herbaceous","9","19","20","15","17","23","20","24","24","24","KC, ND","Calcareous, alpine grassland/pasture on a cliff edge",NA
"64.OID",2979206,15045100,2023,8,23,9.472835,46.88345333,"POINT(9.472835 46.88345333)",1.7,2317.4,NA,90,30,4,1021040,"Gentiana clusii","Perr. & Songeon","689692","species","Gentiana clusii","E. P.",183500,"Gentianaceae","-",NA,0.5,"V",93,0,0,93,1,1,1,0,1,5,0,0,"open","herbaceous","9","19","20","15","17","23","20","24","24","24","KC, ND","Calcareous, alpine grassland/pasture on a cliff edge",NA
"64.OID",2979206,15045133,2023,8,23,9.472835,46.88345333,"POINT(9.472835 46.88345333)",1.7,2317.4,NA,90,30,4,1001640,"Alchemilla fissa","Günther & Schummel","1788901","aggr.","Alchemilla fissa aggr.",NA,14000,"Rosaceae","-",NA,0.1,"V",93,0,0,93,1,1,1,0,1,5,0,0,"open","herbaceous","9","19","20","15","17","23","20","24","24","24","KC, ND","Calcareous, alpine grassland/pasture on a cliff edge",NA
"64.OID",2979206,15045132,2023,8,23,9.472835,46.88345333,"POINT(9.472835 46.88345333)",1.7,2317.4,NA,90,30,4,1035790,"Potentilla crantzii","(Crantz) Fritsch","981492","species","Potentilla crantzii","(Crantz) Fritsch",322100,"Rosaceae","-",NA,0.1,"V",93,0,0,93,1,1,1,0,1,5,0,0,"open","herbaceous","9","19","20","15","17","23","20","24","24","24","KC, ND","Calcareous, alpine grassland/pasture on a cliff edge",NA
"64.OID",2979206,15045124,2023,8,23,9.472835,46.88345333,"POINT(9.472835 46.88345333)",1.7,2317.4,NA,90,30,4,1022440,"Helictochloa versicolor","(Vill.) Romero Zarco","914377","species","Helictotrichon versicolor","(Vill.) Pilg.",197100,"Poaceae","-",NA,0.1,"E",93,0,0,93,1,1,1,0,1,5,0,0,"open","herbaceous","9","19","20","15","17","23","20","24","24","24","KC, ND","Calcareous, alpine grassland/pasture on a cliff edge",NA
"64.OID",2979206,15045123,2023,8,23,9.472835,46.88345333,"POINT(9.472835 46.88345333)",1.7,2317.4,NA,90,30,4,1026810,"Mutellina purpurea","(Poir.) Reduron, Charpin & Pimenov","366605","species","Ligusticum mutellina","(L.) Crantz",237800,"Apiaceae","-",NA,0.1,"V",93,0,0,93,1,1,1,0,1,5,0,0,"open","herbaceous","9","19","20","15","17","23","20","24","24","24","KC, ND","Calcareous, alpine grassland/pasture on a cliff edge",NA
"64.OID",2979206,15045122,2023,8,23,9.472835,46.88345333,"POINT(9.472835 46.88345333)",1.7,2317.4,NA,90,30,4,1034830,"Polygaloides chamaebuxus","(L.) O.Schwarz","481803","species","Polygala chamaebuxus","L.",312700,"Polygalaceae","-",NA,0.1,"V",93,0,0,93,1,1,1,0,1,5,0,0,"open","herbaceous","9","19","20","15","17","23","20","24","24","24","KC, ND","Calcareous, alpine grassland/pasture on a cliff edge",NA
"64.OID",2979206,15045118,2023,8,23,9.472835,46.88345333,"POINT(9.472835 46.88345333)",1.7,2317.4,NA,90,30,4,1047600,"Trifolium pratense","L.","208376","species","Trifolium pratense","L.",426895,"Fabaceae","-",NA,0.1,"V",93,0,0,93,1,1,1,0,1,5,0,0,"open","herbaceous","9","19","20","15","17","23","20","24","24","24","KC, ND","Calcareous, alpine grassland/pasture on a cliff edge",NA
"64.OID",2979206,15045116,2023,8,23,9.472835,46.88345333,"POINT(9.472835 46.88345333)",1.7,2317.4,NA,90,30,4,1033670,"Phyteuma orbiculare","L.","809266","species","Phyteuma orbiculare","L.",301800,"Campanulaceae","-",NA,0.1,"V",93,0,0,93,1,1,1,0,1,5,0,0,"open","herbaceous","9","19","20","15","17","23","20","24","24","24","KC, ND","Calcareous, alpine grassland/pasture on a cliff edge",NA
"64.OID",2979206,15045115,2023,8,23,9.472835,46.88345333,"POINT(9.472835 46.88345333)",1.7,2317.4,NA,90,30,4,1047410,"Trifolium badium","Schreb.","209230","species","Trifolium badium","Schreb.",424900,"Fabaceae","-",NA,0.1,"V",93,0,0,93,1,1,1,0,1,5,0,0,"open","herbaceous","9","19","20","15","17","23","20","24","24","24","KC, ND","Calcareous, alpine grassland/pasture on a cliff edge",NA
"64.OID",2979206,15045110,2023,8,23,9.472835,46.88345333,"POINT(9.472835 46.88345333)",1.7,2317.4,NA,90,30,4,1040990,"Salix retusa","L.","921766","species","Salix retusa","L.",366200,"Salicaceae","-",NA,0.1,"DSE",93,0,0,93,1,1,1,0,1,5,0,0,"open","herbaceous","9","19","20","15","17","23","20","24","24","24","KC, ND","Calcareous, alpine grassland/pasture on a cliff edge",NA
"64.OID",2979206,15045109,2023,8,23,9.472835,46.88345333,"POINT(9.472835 46.88345333)",1.7,2317.4,NA,90,30,4,1008650,"Campanula scheuchzeri","Vill.","820596","species","Campanula scheuchzeri","Vill.",77200,"Campanulaceae","-",NA,0.1,"V",93,0,0,93,1,1,1,0,1,5,0,0,"open","herbaceous","9","19","20","15","17","23","20","24","24","24","KC, ND","Calcareous, alpine grassland/pasture on a cliff edge",NA
"64.OID",2979206,15045106,2023,8,23,9.472835,46.88345333,"POINT(9.472835 46.88345333)",1.7,2317.4,NA,90,30,4,1035720,"Potentilla aurea","L.","992674","species","Potentilla aurea","L.",321300,"Rosaceae","-",NA,0.1,"V",93,0,0,93,1,1,1,0,1,5,0,0,"open","herbaceous","9","19","20","15","17","23","20","24","24","24","KC, ND","Calcareous, alpine grassland/pasture on a cliff edge",NA
"64.OID",2979206,15045103,2023,8,23,9.472835,46.88345333,"POINT(9.472835 46.88345333)",1.7,2317.4,NA,90,30,4,1005660,"Aster bellidiastrum","(L.) Scop.","1663604","species","Aster bellidiastrum","(L.) Scop.",52000,"Asteraceae","-",NA,0.1,"V",93,0,0,93,1,1,1,0,1,5,0,0,"open","herbaceous","9","19","20","15","17","23","20","24","24","24","KC, ND","Calcareous, alpine grassland/pasture on a cliff edge",NA
"64.OID",2979206,15045102,2023,8,23,9.472835,46.88345333,"POINT(9.472835 46.88345333)",1.7,2317.4,NA,90,30,4,1035170,"Bistorta vivipara","(L.) Delarbre","559536","species","Polygonum viviparum","L.",315800,"Polygonaceae","-",NA,0.1,"V",93,0,0,93,1,1,1,0,1,5,0,0,"open","herbaceous","9","19","20","15","17","23","20","24","24","24","KC, ND","Calcareous, alpine grassland/pasture on a cliff edge",NA
"64.OID",2979206,15045101,2023,8,23,9.472835,46.88345333,"POINT(9.472835 46.88345333)",1.7,2317.4,NA,90,30,4,1021250,"Gentiana verna","L.","691347","species","Gentiana verna","L.",185400,"Gentianaceae","-",NA,0.1,"S",93,0,0,93,1,1,1,0,1,5,0,0,"open","herbaceous","9","19","20","15","17","23","20","24","24","24","KC, ND","Calcareous, alpine grassland/pasture on a cliff edge",NA
"64.OID",2979206,15045099,2023,8,23,9.472835,46.88345333,"POINT(9.472835 46.88345333)",1.7,2317.4,NA,90,30,4,1046450,"Thesium alpinum","L.","449302","species","Thesium alpinum","L.",417200,"Santalaceae","-",NA,0.1,"FD",93,0,0,93,1,1,1,0,1,5,0,0,"open","herbaceous","9","19","20","15","17","23","20","24","24","24","KC, ND","Calcareous, alpine grassland/pasture on a cliff edge",NA
"64.OID",2979206,15045098,2023,8,23,9.472835,46.88345333,"POINT(9.472835 46.88345333)",1.7,2317.4,NA,90,30,4,1050020,"Viola calcarata","L.","420808","species","Viola calcarata","L.",449200,"Violaceae","-",NA,0.1,"V",93,0,0,93,1,1,1,0,1,5,0,0,"open","herbaceous","9","19","20","15","17","23","20","24","24","24","KC, ND","Calcareous, alpine grassland/pasture on a cliff edge",NA
"65.CID",2977354,14898429,2023,7,24,9.49327425,46.88014561,"POINT(9.493274314338745 46.880145636751685)",4,1716.4,1720,160,31,4,1025810,"Larix decidua","Mill.","1616552","species","Larix decidua","Mill.",227200,"Pinaceae","-",NA,65,NA,98,65,0,95,3,0,1,0,2,2,1,0,"open","tree","24","24","20","13","15","9","26","22","17","13","KC, LDR","Pasture, plot below a Larix tree","Phenology: invalid letters removed - A"
"65.CID",2977354,14898769,2023,7,24,9.49327425,46.88014561,"POINT(9.493274314338745 46.880145636751685)",4,1716.4,1720,160,31,4,1009900,"Carex humilis","Leyss.","342477","species","Carex humilis","Leyss.",88800,"Cyperaceae","-",NA,30,"V",98,65,0,95,3,0,1,0,2,2,1,0,"open","herbaceous","24","24","20","13","15","9","26","22","17","13","KC, LDR","Pasture, plot below a Larix tree",NA
"65.CID",2977354,14898773,2023,7,24,9.49327425,46.88014561,"POINT(9.493274314338745 46.880145636751685)",4,1716.4,1720,160,31,4,1023200,"Pilosella officinarum","Vaill.","68007","species","Hieracium pilosella","L.",203400,"Asteraceae","-",NA,17,"S",98,65,0,95,3,0,1,0,2,2,1,0,"open","herbaceous","24","24","20","13","15","9","26","22","17","13","KC, LDR","Pasture, plot below a Larix tree",NA
"65.CID",2977354,14898752,2023,7,24,9.49327425,46.88014561,"POINT(9.493274314338745 46.880145636751685)",4,1716.4,1720,160,31,4,1019480,"Festuca rubra","L.","863572","species","Festuca rubra","L.",170100,"Poaceae","-",NA,12,"DS",98,65,0,95,3,0,1,0,2,2,1,0,"open","herbaceous","24","24","20","13","15","9","26","22","17","13","KC, LDR","Pasture, plot below a Larix tree",NA
"65.CID",2977354,14898762,2023,7,24,9.49327425,46.88014561,"POINT(9.493274314338745 46.880145636751685)",4,1716.4,1720,160,31,4,1001080,"Agrostis capillaris","L.","833484","species","Agrostis capillaris","L.",8600,"Poaceae","-",NA,5,"B",98,65,0,95,3,0,1,0,2,2,1,0,"open","herbaceous","24","24","20","13","15","9","26","22","17","13","KC, LDR","Pasture, plot below a Larix tree",NA
"65.CID",2977354,14898758,2023,7,24,9.49327425,46.88014561,"POINT(9.493274314338745 46.880145636751685)",4,1716.4,1720,160,31,4,1047600,"Trifolium pratense","L.","208376","species","Trifolium pratense","L.",426895,"Fabaceae","-",NA,5,"BF",98,65,0,95,3,0,1,0,2,2,1,0,"open","herbaceous","24","24","20","13","15","9","26","22","17","13","KC, LDR","Pasture, plot below a Larix tree",NA
"65.CID",2977354,14898763,2023,7,24,9.49327425,46.88014561,"POINT(9.493274314338745 46.880145636751685)",4,1716.4,1720,160,31,4,1004070,"Anthyllis vulneraria","L.","207482","species","Anthyllis vulneraria","L.",36790,"Fabaceae","-",NA,4,"V",98,65,0,95,3,0,1,0,2,2,1,0,"open","herbaceous","24","24","20","13","15","9","26","22","17","13","KC, LDR","Pasture, plot below a Larix tree",NA
"65.CID",2977354,14898771,2023,7,24,9.49327425,46.88014561,"POINT(9.493274314338745 46.880145636751685)",4,1716.4,1720,160,31,4,1026330,"Leontodon hispidus","L.","18560","species","Leontodon hispidus","L.",233000,"Asteraceae","-",NA,3,"V",98,65,0,95,3,0,1,0,2,2,1,0,"open","herbaceous","24","24","20","13","15","9","26","22","17","13","KC, LDR","Pasture, plot below a Larix tree",NA
"65.CID",2977354,14898770,2023,7,24,9.49327425,46.88014561,"POINT(9.493274314338745 46.880145636751685)",4,1716.4,1720,160,31,4,1022180,"Helianthemum nummularium","(L.) Mill.","1577356","species","Helianthemum nummularium","(L.) Mill.",194895,"Cistaceae","-",NA,3,"B",98,65,0,95,3,0,1,0,2,2,1,0,"open","herbaceous","24","24","20","13","15","9","26","22","17","13","KC, LDR","Pasture, plot below a Larix tree",NA
"65.CID",2977354,14898734,2023,7,24,9.49327425,46.88014561,"POINT(9.493274314338745 46.880145636751685)",4,1716.4,1720,160,31,4,1046860,"Thymus pulegioides","L.","319546","species","Thymus pulegioides","L.",420940,"Lamiaceae","-",NA,2.5,"DS",98,65,0,95,3,0,1,0,2,2,1,0,"open","herbaceous","24","24","20","13","15","9","26","22","17","13","KC, LDR","Pasture, plot below a Larix tree",NA
"65.CID",2977354,14898681,2023,7,24,9.49327425,46.88014561,"POINT(9.493274314338745 46.880145636751685)",4,1716.4,1720,160,31,4,1034830,"Polygaloides chamaebuxus","(L.) O.Schwarz","481803","species","Polygala chamaebuxus","L.",312700,"Polygalaceae","-",NA,2.5,"V",98,65,0,95,3,0,1,0,2,2,1,0,"open","herbaceous","24","24","20","13","15","9","26","22","17","13","KC, LDR","Pasture, plot below a Larix tree",NA
"65.CID",2977354,14898768,2023,7,24,9.49327425,46.88014561,"POINT(9.493274314338745 46.880145636751685)",4,1716.4,1720,160,31,4,1001410,"Alchemilla conjuncta","Bab.","989884","superaggr.","Alchemilla conjuncta superaggr.",NA,12100,"Rosaceae","-",NA,1,"V",98,65,0,95,3,0,1,0,2,2,1,0,"open","herbaceous","24","24","20","13","15","9","26","22","17","13","KC, LDR","Pasture, plot below a Larix tree",NA
"65.CID",2977354,14898767,2023,7,24,9.49327425,46.88014561,"POINT(9.493274314338745 46.880145636751685)",4,1716.4,1720,160,31,4,1018700,"Euphrasia officinalis subsp. pratensis","Fr.","1377276","species","Euphrasia rostkoviana","Hayne",163450,"Orobanchaceae","-",NA,1,"BF",98,65,0,95,3,0,1,0,2,2,1,0,"open","herbaceous","24","24","20","13","15","9","26","22","17","13","KC, LDR","Pasture, plot below a Larix tree",NA
"65.CID",2977354,14898765,2023,7,24,9.49327425,46.88014561,"POINT(9.493274314338745 46.880145636751685)",4,1716.4,1720,160,31,4,1010490,"Carlina acaulis","L.","89436","species","Carlina acaulis","L.",95800,"Asteraceae","-",NA,0.5,"V",98,65,0,95,3,0,1,0,2,2,1,0,"open","herbaceous","24","24","20","13","15","9","26","22","17","13","KC, LDR","Pasture, plot below a Larix tree",NA
"65.CID",2977354,14898760,2023,7,24,9.49327425,46.88014561,"POINT(9.493274314338745 46.880145636751685)",4,1716.4,1720,160,31,4,1007200,"Briza media","L.","846484","species","Briza media","L.",65200,"Poaceae","-",NA,0.5,"D",98,65,0,95,3,0,1,0,2,2,1,0,"open","herbaceous","24","24","20","13","15","9","26","22","17","13","KC, LDR","Pasture, plot below a Larix tree",NA
"65.CID",2977354,14898747,2023,7,24,9.49327425,46.88014561,"POINT(9.493274314338745 46.880145636751685)",4,1716.4,1720,160,31,4,1047540,"Trifolium montanum","L.","208355","species","Trifolium montanum","L.",426300,"Fabaceae","-",NA,0.5,"V",98,65,0,95,3,0,1,0,2,2,1,0,"open","herbaceous","24","24","20","13","15","9","26","22","17","13","KC, LDR","Pasture, plot below a Larix tree",NA
"65.CID",2977354,14898691,2023,7,24,9.493274314,46.88014564,"POINT(9.493274314338745 46.880145636751685)",4,1716.4,1720,160,31,4,1013620,"Crepis alpestris","(Jacq.) Tausch","86979","species","Crepis alpestris","(Jacq.) Tausch",122900,"Asteraceae","-","herbar specimen",0.5,"V",98,65,0,95,3,0,1,0,2,2,1,0,"open","herbaceous","24","24","20","13","15","9","26","22","17","13","KC, LDR","Pasture, plot below a Larix tree",NA
"65.CID",2977354,14898672,2023,7,24,9.49327425,46.88014561,"POINT(9.493274314338745 46.880145636751685)",4,1716.4,1720,160,31,4,1002440,"Alchemilla vulgaris","L.","998276","aggr.","Alchemilla vulgaris aggr.",NA,21100,"Rosaceae","-",NA,0.5,"V",98,65,0,95,3,0,1,0,2,2,1,0,"open","herbaceous","24","24","20","13","15","9","26","22","17","13","KC, LDR","Pasture, plot below a Larix tree",NA
"65.CID",2977354,14898661,2023,7,24,9.49327425,46.88014561,"POINT(9.493274314338745 46.880145636751685)",4,1716.4,1720,160,31,4,1023680,"Homogyne alpina","(L.) Cass.","68568","species","Homogyne alpina","(L.) Cass.",207300,"Asteraceae","-",NA,0.5,"V",98,65,0,95,3,0,1,0,2,2,1,0,"open","herbaceous","24","24","20","13","15","9","26","22","17","13","KC, LDR","Pasture, plot below a Larix tree",NA
"65.CID",2977354,14898632,2023,7,24,9.49327425,46.88014561,"POINT(9.493274314338745 46.880145636751685)",4,1716.4,1720,160,31,4,1034280,"Plantago atrata","Hoppe","481453","species","Plantago atrata","Hoppe",307250,"Plantaginaceae","-",NA,0.5,"V",98,65,0,95,3,0,1,0,2,2,1,0,"open","herbaceous","24","24","20","13","15","9","26","22","17","13","KC, LDR","Pasture, plot below a Larix tree",NA
"65.CID",2977354,14898622,2023,7,24,9.49327425,46.88014561,"POINT(9.493274314338745 46.880145636751685)",4,1716.4,1720,160,31,4,1034390,"Plantago media","L.","480384","species","Plantago media","L.",308100,"Plantaginaceae","-",NA,0.5,"V",98,65,0,95,3,0,1,0,2,2,1,0,"open","herbaceous","24","24","20","13","15","9","26","22","17","13","KC, LDR","Pasture, plot below a Larix tree",NA
"65.CID",2977354,14898612,2023,7,24,9.49327425,46.88014561,"POINT(9.493274314338745 46.880145636751685)",4,1716.4,1720,160,31,4,1035810,"Potentilla erecta","(L.) Raeusch.","976127","species","Potentilla erecta","(L.) Raeusch.",322400,"Rosaceae","-",NA,0.5,"D",98,65,0,95,3,0,1,0,2,2,1,0,"open","herbaceous","24","24","20","13","15","9","26","22","17","13","KC, LDR","Pasture, plot below a Larix tree",NA
"65.CID",2977354,14898551,2023,7,24,9.49327425,46.88014561,"POINT(9.493274314338745 46.880145636751685)",4,1716.4,1720,160,31,4,1005660,"Aster bellidiastrum","(L.) Scop.","1663604","species","Aster bellidiastrum","(L.) Scop.",52000,"Asteraceae","-",NA,0.5,"V",98,65,0,95,3,0,1,0,2,2,1,0,"open","herbaceous","24","24","20","13","15","9","26","22","17","13","KC, LDR","Pasture, plot below a Larix tree",NA
"65.CID",2977354,14898451,2023,7,24,9.49327425,46.88014561,"POINT(9.493274314338745 46.880145636751685)",4,1716.4,1720,160,31,4,1009720,"Carex ericetorum","Pollich","341330","species","Carex ericetorum","Pollich",87100,"Cyperaceae","-",NA,0.5,"V",98,65,0,95,3,0,1,0,2,2,1,0,"open","herbaceous","24","24","20","13","15","9","26","22","17","13","KC, LDR","Pasture, plot below a Larix tree",NA
"65.CID",2977354,14898441,2023,7,24,9.49327425,46.88014561,"POINT(9.493274314338745 46.880145636751685)",4,1716.4,1720,160,31,4,1009510,"Carex caryophyllea","Latourr.","340254","species","Carex caryophyllea","Latourr.",84900,"Cyperaceae","-",NA,0.5,"V",98,65,0,95,3,0,1,0,2,2,1,0,"open","herbaceous","24","24","20","13","15","9","26","22","17","13","KC, LDR","Pasture, plot below a Larix tree",NA
"65.CID",2977354,14898472,2023,7,24,9.493274314,46.88014564,"POINT(9.493274314338745 46.880145636751685)",4,1716.4,1720,160,31,4,1022379,"Helictochloa pratensis","(L.) Romero Zarco","914381","aggr.","Helictotrichon pratense aggr.",NA,196700,"Poaceae","CF","herbar specimen",0.1,"V",98,65,0,95,3,0,1,0,2,2,1,0,"open","herbaceous","24","24","20","13","15","9","26","22","17","13","KC, LDR","Pasture, plot below a Larix tree",NA
"65.CID",2977354,14898772,2023,7,24,9.49327425,46.88014561,"POINT(9.493274314338745 46.880145636751685)",4,1716.4,1720,160,31,4,1014610,"Dactylis glomerata","L.","853224","species","Dactylis glomerata","L.",131800,"Poaceae","-",NA,0.1,"V",98,65,0,95,3,0,1,0,2,2,1,0,"open","herbaceous","24","24","20","13","15","9","26","22","17","13","KC, LDR","Pasture, plot below a Larix tree",NA
"65.CID",2977354,14898766,2023,7,24,9.49327425,46.88014561,"POINT(9.493274314338745 46.880145636751685)",4,1716.4,1720,160,31,4,1009170,"Carduus defloratus","L.","132991","species","Carduus defloratus","L.",81595,"Asteraceae","-",NA,0.1,"V",98,65,0,95,3,0,1,0,2,2,1,0,"open","herbaceous","24","24","20","13","15","9","26","22","17","13","KC, LDR","Pasture, plot below a Larix tree",NA
"65.CID",2977354,14898764,2023,7,24,9.49327425,46.88014561,"POINT(9.493274314338745 46.880145636751685)",4,1716.4,1720,160,31,4,1027520,"Lotus corniculatus","L.","207542","species","Lotus corniculatus","L.",244400,"Fabaceae","-",NA,0.1,"V",98,65,0,95,3,0,1,0,2,2,1,0,"open","herbaceous","24","24","20","13","15","9","26","22","17","13","KC, LDR","Pasture, plot below a Larix tree",NA
"65.CID",2977354,14898761,2023,7,24,9.49327425,46.88014561,"POINT(9.493274314338745 46.880145636751685)",4,1716.4,1720,160,31,4,1008650,"Campanula scheuchzeri","Vill.","820596","species","Campanula scheuchzeri","Vill.",77200,"Campanulaceae","-",NA,0.1,"B",98,65,0,95,3,0,1,0,2,2,1,0,"open","herbaceous","24","24","20","13","15","9","26","22","17","13","KC, LDR","Pasture, plot below a Larix tree",NA
"65.CID",2977354,14898755,2023,7,24,9.49327425,46.88014561,"POINT(9.493274314338745 46.880145636751685)",4,1716.4,1720,160,31,4,1023580,"Hippocrepis comosa","L.","209086","species","Hippocrepis comosa","L.",206300,"Fabaceae","-",NA,0.1,"V",98,65,0,95,3,0,1,0,2,2,1,0,"open","herbaceous","24","24","20","13","15","9","26","22","17","13","KC, LDR","Pasture, plot below a Larix tree",NA
"65.CID",2977354,14898739,2023,7,24,9.49327425,46.88014561,"POINT(9.493274314338745 46.880145636751685)",4,1716.4,1720,160,31,4,1018170,"Euphorbia cyparissias","L.","953005","species","Euphorbia cyparissias","L.",159800,"Euphorbiaceae","-",NA,0.1,"V",98,65,0,95,3,0,1,0,2,2,1,0,"open","herbaceous","24","24","20","13","15","9","26","22","17","13","KC, LDR","Pasture, plot below a Larix tree",NA
"65.CID",2977354,14898730,2023,7,24,9.49327425,46.88014561,"POINT(9.493274314338745 46.880145636751685)",4,1716.4,1720,160,31,4,1024060,"Hypericum maculatum","Crantz","720220","species","Hypericum maculatum","Crantz",210695,"Hypericaceae","-",NA,0.1,"V",98,65,0,95,3,0,1,0,2,2,1,0,"open","herbaceous","24","24","20","13","15","9","26","22","17","13","KC, LDR","Pasture, plot below a Larix tree",NA
"65.CID",2977354,14898723,2023,7,24,9.49327425,46.88014561,"POINT(9.493274314338745 46.880145636751685)",4,1716.4,1720,160,31,4,1020600,"Galium pumilum","Murray","961333","species","Galium pumilum","Murray",179700,"Rubiaceae","-",NA,0.1,"B",98,65,0,95,3,0,1,0,2,2,1,0,"open","herbaceous","24","24","20","13","15","9","26","22","17","13","KC, LDR","Pasture, plot below a Larix tree",NA
"65.CID",2977354,14898717,2023,7,24,9.49327425,46.88014561,"POINT(9.493274314338745 46.880145636751685)",4,1716.4,1720,160,31,4,1035170,"Bistorta vivipara","(L.) Delarbre","559536","species","Polygonum viviparum","L.",315800,"Polygonaceae","-",NA,0.1,"S",98,65,0,95,3,0,1,0,2,2,1,0,"open","herbaceous","24","24","20","13","15","9","26","22","17","13","KC, LDR","Pasture, plot below a Larix tree",NA
"65.CID",2977354,14898709,2023,7,24,9.49327425,46.88014561,"POINT(9.493274314338745 46.880145636751685)",4,1716.4,1720,160,31,4,1044540,"Soldanella alpina","L.","497106","species","Soldanella alpina","L.",400600,"Primulaceae","-",NA,0.1,"V",98,65,0,95,3,0,1,0,2,2,1,0,"open","herbaceous","24","24","20","13","15","9","26","22","17","13","KC, LDR","Pasture, plot below a Larix tree",NA
"65.CID",2977354,14898701,2023,7,24,9.49327425,46.88014561,"POINT(9.493274314338745 46.880145636751685)",4,1716.4,1720,160,31,4,1037710,"Ranunculus montanus","Willd.","456976","species","Ranunculus montanus","Willd.",339500,"Ranunculaceae","CF",NA,0.1,"V",98,65,0,95,3,0,1,0,2,2,1,0,"open","herbaceous","24","24","20","13","15","9","26","22","17","13","KC, LDR","Pasture, plot below a Larix tree",NA
"65.CID",2977354,14898652,2023,7,24,9.49327425,46.88014561,"POINT(9.493274314338745 46.880145636751685)",4,1716.4,1720,160,31,4,1021530,"Geranium sylvaticum","L.","693863","species","Geranium sylvaticum","L.",189300,"Geraniaceae","-",NA,0.1,"SE",98,65,0,95,3,0,1,0,2,2,1,0,"open","herbaceous","24","24","20","13","15","9","26","22","17","13","KC, LDR","Pasture, plot below a Larix tree",NA
"65.CID",2977354,14898642,2023,7,24,9.49327425,46.88014561,"POINT(9.493274314338745 46.880145636751685)",4,1716.4,1720,160,31,4,1048030,"Trollius europaeus","L.","449270","species","Trollius europaeus","L.",430600,"Ranunculaceae","-",NA,0.1,"V",98,65,0,95,3,0,1,0,2,2,1,0,"open","herbaceous","24","24","20","13","15","9","26","22","17","13","KC, LDR","Pasture, plot below a Larix tree",NA
"65.CID",2977354,14898602,2023,7,24,9.49327425,46.88014561,"POINT(9.493274314338745 46.880145636751685)",4,1716.4,1720,160,31,4,1026050,"Lathyrus pratensis","L.","208039","species","Lathyrus pratensis","L.",230400,"Fabaceae","-",NA,0.1,"V",98,65,0,95,3,0,1,0,2,2,1,0,"open","herbaceous","24","24","20","13","15","9","26","22","17","13","KC, LDR","Pasture, plot below a Larix tree",NA
